"geo_accession"	"age"	"exclusion markers"	"genetic background"	"phenotype markers"	"separation method"	"Sex"	"NA"	"title"	"status"	"submission_date"	"last_update_date"	"type"	"channel_count"	"source_name_ch1"	"organism_ch1"	"characteristics_ch1"	"characteristics_ch1.1"	"characteristics_ch1.2"	"characteristics_ch1.3"	"characteristics_ch1.4"	"characteristics_ch1.5"	"treatment_protocol_ch1"	"molecule_ch1"	"extract_protocol_ch1"	"label_ch1"	"label_protocol_ch1"	"taxid_ch1"	"hyb_protocol"	"scan_protocol"	"description"	"data_processing"	"platform_id"	"contact_name"	"contact_laboratory"	"contact_department"	"contact_institute"	"contact_address"	"contact_city"	"contact_state"	"contact_zip/postal_code"	"contact_country"	"supplementary_file"	"data_row_count"	"relation"	"relation.1"	"relation.2"	"relation.3"	"relation.4"	"age:ch1"	"exclusion markers:ch1"	"genetic background:ch1"	"phenotype markers:ch1"	"separation method:ch1"	"Sex:ch1"
"GSM538382"	"6 weeks"	"11c- 19- 49b- Gr1- TER119-"	"C57BL/6J"	"4+ 8- 25- 62Lhi 44lo"	"dissection/trimming"	"male"	NA	"T.4Nve.Sp#5"	"Public on Apr 29 2010"	"Apr 27 2010"	"Jul 13 2018"	"RNA"	"1"	"spleen"	"Mus musculus"	"age: 6 weeks"	"exclusion markers: 11c- 19- 49b- Gr1- TER119-"	"genetic background: C57BL/6J"	"phenotype markers: 4+ 8- 25- 62Lhi 44lo"	"separation method: dissection/trimming"	"Sex: male"	""	"total RNA"	"Spleen crushed with syringe plunger"	"Biotin"	"Affy GeneChip WT cDNA Synthesis kit/cRNA Cleanup kit"	"10090"	"Affy 1.0 ST Hyb Kit"	"Affymetrix GeneChip Scanner"	"T.4Nve.Sp#5, Spleen Naive CD4"	"The datasets were pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	"GPL6246"	"Liang,,Yang"	"CBDM"	"Pathology"	"Harvard Medical School"	"77 Avenue Louis Pasteur"	"Boston"	"MA"	"02115"	"USA"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM538nnn/GSM538382/suppl/GSM538382_EA07068_108769_MoGene_T.4NVE.SP#5.CEL.gz"	"24922"	"Reanalyzed by: GSE115450"	"Reanalyzed by: GSE117080"	""	""	""	"6 weeks"	"11c- 19- 49b- Gr1- TER119-"	"C57BL/6J"	"4+ 8- 25- 62Lhi 44lo"	"dissection/trimming"	"male"
"GSM538383"	"6 weeks"	"11c- 19- 49b- Gr1- TER119-"	"C57BL/6J"	"4+ 8- 25- 62Lhi 44lo"	"dissection/trimming"	"male"	NA	"T.4Nve.Sp#6"	"Public on Apr 29 2010"	"Apr 27 2010"	"Jul 13 2018"	"RNA"	"1"	"spleen"	"Mus musculus"	"age: 6 weeks"	"exclusion markers: 11c- 19- 49b- Gr1- TER119-"	"genetic background: C57BL/6J"	"phenotype markers: 4+ 8- 25- 62Lhi 44lo"	"separation method: dissection/trimming"	"Sex: male"	""	"total RNA"	"Spleen crushed with syringe plunger"	"Biotin"	"Affy GeneChip WT cDNA Synthesis kit/cRNA Cleanup kit"	"10090"	"Affy 1.0 ST Hyb Kit"	"Affymetrix GeneChip Scanner"	"T.4Nve.Sp#6, Spleen Naive CD4"	"The datasets were pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	"GPL6246"	"Liang,,Yang"	"CBDM"	"Pathology"	"Harvard Medical School"	"77 Avenue Louis Pasteur"	"Boston"	"MA"	"02115"	"USA"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM538nnn/GSM538383/suppl/GSM538383_EA07068_108770_MoGene_T.4NVE.SP#6.CEL.gz"	"24922"	"Reanalyzed by: GSE115450"	"Reanalyzed by: GSE117080"	""	""	""	"6 weeks"	"11c- 19- 49b- Gr1- TER119-"	"C57BL/6J"	"4+ 8- 25- 62Lhi 44lo"	"dissection/trimming"	"male"
"GSM538384"	"6 weeks"	"11c- 19- 49b- Gr1- TER119-"	"C57BL/6J"	"4+ 8- 25- 62Lhi 44lo"	"dissection/trimming"	"male"	NA	"T.4Nve.Sp#7"	"Public on Apr 29 2010"	"Apr 27 2010"	"Jul 13 2018"	"RNA"	"1"	"spleen"	"Mus musculus"	"age: 6 weeks"	"exclusion markers: 11c- 19- 49b- Gr1- TER119-"	"genetic background: C57BL/6J"	"phenotype markers: 4+ 8- 25- 62Lhi 44lo"	"separation method: dissection/trimming"	"Sex: male"	""	"total RNA"	"Spleen crushed with syringe plunger"	"Biotin"	"Affy GeneChip WT cDNA Synthesis kit/cRNA Cleanup kit"	"10090"	"Affy 1.0 ST Hyb Kit"	"Affymetrix GeneChip Scanner"	"T.4Nve.Sp#7, Spleen Naive CD4"	"The datasets were pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	"GPL6246"	"Liang,,Yang"	"CBDM"	"Pathology"	"Harvard Medical School"	"77 Avenue Louis Pasteur"	"Boston"	"MA"	"02115"	"USA"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM538nnn/GSM538384/suppl/GSM538384_EA07068_111386_MoGene_T.4NVE.SP#7.CEL.gz"	"24922"	"Reanalyzed by: GSE115450"	"Reanalyzed by: GSE117080"	""	""	""	"6 weeks"	"11c- 19- 49b- Gr1- TER119-"	"C57BL/6J"	"4+ 8- 25- 62Lhi 44lo"	"dissection/trimming"	"male"
"GSM538385"	"6 weeks"	"B220- CD45.2- Gr-1- NK1.1- CD4- MHCI- P.I.-"	"C57BL/6J"	"CD8+ CD45.1+"	"dissection/trimming"	"male"	NA	"T.8Eff.Sp.OT1.d15.VSVOva#3"	"Public on Apr 29 2010"	"Apr 27 2010"	"May 24 2016"	"RNA"	"1"	"spleen"	"Mus musculus"	"age: 6 weeks"	"exclusion markers: B220- CD45.2- Gr-1- NK1.1- CD4- MHCI- P.I.-"	"genetic background: C57BL/6J"	"phenotype markers: CD8+ CD45.1+"	"separation method: dissection/trimming"	"Sex: male"	""	"total RNA"	"frosted microscope teasing  FACsaria"	"Biotin"	"Affy GeneChip WT cDNA Synthesis kit/cRNA Cleanup kit"	"10090"	"Affy 1.0 ST Hyb Kit"	"Affymetrix GeneChip Scanner"	"T.8Eff.Sp.OT1.d15.VSVOva#3, spleen OT1 tg effectors CD8 day 15 VSV.OVA replicate 3"	"The datasets were pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	"GPL6246"	"Liang,,Yang"	"CBDM"	"Pathology"	"Harvard Medical School"	"77 Avenue Louis Pasteur"	"Boston"	"MA"	"02115"	"USA"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM538nnn/GSM538385/suppl/GSM538385_EA07068_80031_MoGene_AG#8.CEL.gz"	"24922"	""	""	""	""	""	"6 weeks"	"B220- CD45.2- Gr-1- NK1.1- CD4- MHCI- P.I.-"	"C57BL/6J"	"CD8+ CD45.1+"	"dissection/trimming"	"male"
"GSM538386"	"6 weeks"	"B220- CD45.2- Gr-1- NK1.1- CD4- MHCII- P.I.-"	"C57BL/6J"	"CD8+ CD45.1+"	"dissection/trimming"	"male"	NA	"T.8Eff.Sp.OT1.d15.VSVOva#4"	"Public on Apr 29 2010"	"Apr 27 2010"	"May 24 2016"	"RNA"	"1"	"spleen"	"Mus musculus"	"age: 6 weeks"	"exclusion markers: B220- CD45.2- Gr-1- NK1.1- CD4- MHCII- P.I.-"	"genetic background: C57BL/6J"	"phenotype markers: CD8+ CD45.1+"	"separation method: dissection/trimming"	"Sex: male"	""	"total RNA"	"frosted microscope teasing  FACSaria"	"Biotin"	"Affy GeneChip WT cDNA Synthesis kit/cRNA Cleanup kit"	"10090"	"Affy 1.0 ST Hyb Kit"	"Affymetrix GeneChip Scanner"	"T.8Eff.Sp.OT1.d15.VSVOva#4, spleen OT1 tg effectors CD8 day 15 VSV.OVA replicate 4"	"The datasets were pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	"GPL6246"	"Liang,,Yang"	"CBDM"	"Pathology"	"Harvard Medical School"	"77 Avenue Louis Pasteur"	"Boston"	"MA"	"02115"	"USA"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM538nnn/GSM538386/suppl/GSM538386_EA07068_85515_MoGene_T.8EFF.SP.OT1.D15.VSVOVA#4.CEL.gz"	"24922"	""	""	""	""	""	"6 weeks"	"B220- CD45.2- Gr-1- NK1.1- CD4- MHCII- P.I.-"	"C57BL/6J"	"CD8+ CD45.1+"	"dissection/trimming"	"male"
"GSM538387"	"6 weeks"	"B220- CD45.2- Gr-1- NK1.1- CD4- MHCII- P.I.-"	"C57BL/6J"	"CD8+ CD45.1+"	"dissection/trimming"	"male"	NA	"T.8Eff.Sp.OT1.d5.VSVOva#1"	"Public on Apr 29 2010"	"Apr 27 2010"	"May 24 2016"	"RNA"	"1"	"spleen"	"Mus musculus"	"age: 6 weeks"	"exclusion markers: B220- CD45.2- Gr-1- NK1.1- CD4- MHCII- P.I.-"	"genetic background: C57BL/6J"	"phenotype markers: CD8+ CD45.1+"	"separation method: dissection/trimming"	"Sex: male"	""	"total RNA"	"frosted microscope teasing  FACSaria"	"Biotin"	"Affy GeneChip WT cDNA Synthesis kit/cRNA Cleanup kit"	"10090"	"Affy 1.0 ST Hyb Kit"	"Affymetrix GeneChip Scanner"	"T.8Eff.Sp.OT1.d5.VSVOva#1, spleen OT1 tg effectors CD8 day 5 VSV.OVA replicate 1"	"The datasets were pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	"GPL6246"	"Liang,,Yang"	"CBDM"	"Pathology"	"Harvard Medical School"	"77 Avenue Louis Pasteur"	"Boston"	"MA"	"02115"	"USA"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM538nnn/GSM538387/suppl/GSM538387_EA07068_85512_MoGene_T.8EFF.SP.OT1.D5.VSVOVA#1.CEL.gz"	"24922"	""	""	""	""	""	"6 weeks"	"B220- CD45.2- Gr-1- NK1.1- CD4- MHCII- P.I.-"	"C57BL/6J"	"CD8+ CD45.1+"	"dissection/trimming"	"male"
"GSM538388"	"6 weeks"	"B220- CD45.2- Gr-1- NK1.1- CD4- MHCII- P.I.-"	"C57BL/6J"	"CD8+ CD45.1+"	"dissection/trimming"	"male"	NA	"T.8Eff.Sp.OT1.d5.VSVOva#2"	"Public on Apr 29 2010"	"Apr 27 2010"	"May 24 2016"	"RNA"	"1"	"spleen"	"Mus musculus"	"age: 6 weeks"	"exclusion markers: B220- CD45.2- Gr-1- NK1.1- CD4- MHCII- P.I.-"	"genetic background: C57BL/6J"	"phenotype markers: CD8+ CD45.1+"	"separation method: dissection/trimming"	"Sex: male"	""	"total RNA"	"frosted microscope teasing  FACSaria"	"Biotin"	"Affy GeneChip WT cDNA Synthesis kit/cRNA Cleanup kit"	"10090"	"Affy 1.0 ST Hyb Kit"	"Affymetrix GeneChip Scanner"	"T.8Eff.Sp.OT1.d5.VSVOva#2, spleen OT1 tg effectors CD8 day 5 VSV.OVA replicate 2"	"The datasets were pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	"GPL6246"	"Liang,,Yang"	"CBDM"	"Pathology"	"Harvard Medical School"	"77 Avenue Louis Pasteur"	"Boston"	"MA"	"02115"	"USA"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM538nnn/GSM538388/suppl/GSM538388_EA07068_85513_MoGene_T.8EFF.SP.OT1.D5.VSVOVA#2.CEL.gz"	"24922"	""	""	""	""	""	"6 weeks"	"B220- CD45.2- Gr-1- NK1.1- CD4- MHCII- P.I.-"	"C57BL/6J"	"CD8+ CD45.1+"	"dissection/trimming"	"male"
"GSM538389"	"6 weeks"	"B220- CD45.2- Gr-1- NK1.1- CD4- MHCI- P.I.-"	"C57BL/6J"	"CD8+ CD45.1+"	"dissection/trimming"	"male"	NA	"T.8Eff.Sp.OT1.d6.VSVOva#1"	"Public on Apr 29 2010"	"Apr 27 2010"	"May 24 2016"	"RNA"	"1"	"spleen"	"Mus musculus"	"age: 6 weeks"	"exclusion markers: B220- CD45.2- Gr-1- NK1.1- CD4- MHCI- P.I.-"	"genetic background: C57BL/6J"	"phenotype markers: CD8+ CD45.1+"	"separation method: dissection/trimming"	"Sex: male"	""	"total RNA"	"frosted microscope teasing  FACsaria"	"Biotin"	"Affy GeneChip WT cDNA Synthesis kit/cRNA Cleanup kit"	"10090"	"Affy 1.0 ST Hyb Kit"	"Affymetrix GeneChip Scanner"	"T.8Eff.Sp.OT1.d6.VSVOva#1, spleen OT1 tg effectors CD8 day 6 VSV.OVA replicate 1"	"The datasets were pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	"GPL6246"	"Liang,,Yang"	"CBDM"	"Pathology"	"Harvard Medical School"	"77 Avenue Louis Pasteur"	"Boston"	"MA"	"02115"	"USA"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM538nnn/GSM538389/suppl/GSM538389_EA07068_80026_MoGene_AG#1.CEL.gz"	"24922"	""	""	""	""	""	"6 weeks"	"B220- CD45.2- Gr-1- NK1.1- CD4- MHCI- P.I.-"	"C57BL/6J"	"CD8+ CD45.1+"	"dissection/trimming"	"male"
"GSM538390"	"6 weeks"	"B220- CD45.2- Gr-1- NK1.1- CD4- MHCI- P.I.-"	"C57BL/6J"	"CD8+ CD45.1+"	"dissection/trimming"	"male"	NA	"T.8Eff.Sp.OT1.d6.VSVOva#3"	"Public on Apr 29 2010"	"Apr 27 2010"	"May 24 2016"	"RNA"	"1"	"spleen"	"Mus musculus"	"age: 6 weeks"	"exclusion markers: B220- CD45.2- Gr-1- NK1.1- CD4- MHCI- P.I.-"	"genetic background: C57BL/6J"	"phenotype markers: CD8+ CD45.1+"	"separation method: dissection/trimming"	"Sex: male"	""	"total RNA"	"frosted microscope teasing  FACsaria"	"Biotin"	"Affy GeneChip WT cDNA Synthesis kit/cRNA Cleanup kit"	"10090"	"Affy 1.0 ST Hyb Kit"	"Affymetrix GeneChip Scanner"	"T.8Eff.Sp.OT1.d6.VSVOva#3, spleen OT1 tg effectors CD8 day 6 VSV.OVA replicate 3"	"The datasets were pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	"GPL6246"	"Liang,,Yang"	"CBDM"	"Pathology"	"Harvard Medical School"	"77 Avenue Louis Pasteur"	"Boston"	"MA"	"02115"	"USA"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM538nnn/GSM538390/suppl/GSM538390_EA07068_80027_MoGene_AG#3.CEL.gz"	"24922"	""	""	""	""	""	"6 weeks"	"B220- CD45.2- Gr-1- NK1.1- CD4- MHCI- P.I.-"	"C57BL/6J"	"CD8+ CD45.1+"	"dissection/trimming"	"male"
"GSM538391"	"6 weeks"	"B220- CD45.2- Gr-1- NK1.1- CD4- MHCII- P.I.-"	"C57BL/6J"	"CD8+ CD45.1+"	"dissection/trimming"	"male"	NA	"T.8Eff.Sp.OT1.d6.VSVOva#4"	"Public on Apr 29 2010"	"Apr 27 2010"	"May 24 2016"	"RNA"	"1"	"spleen"	"Mus musculus"	"age: 6 weeks"	"exclusion markers: B220- CD45.2- Gr-1- NK1.1- CD4- MHCII- P.I.-"	"genetic background: C57BL/6J"	"phenotype markers: CD8+ CD45.1+"	"separation method: dissection/trimming"	"Sex: male"	""	"total RNA"	"frosted microscope teasing  FACSaria"	"Biotin"	"Affy GeneChip WT cDNA Synthesis kit/cRNA Cleanup kit"	"10090"	"Affy 1.0 ST Hyb Kit"	"Affymetrix GeneChip Scanner"	"T.8Eff.Sp.OT1.d6.VSVOva#4, spleen OT1 tg effectors CD8 day 6 VSV.OVA replicate 4"	"The datasets were pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	"GPL6246"	"Liang,,Yang"	"CBDM"	"Pathology"	"Harvard Medical School"	"77 Avenue Louis Pasteur"	"Boston"	"MA"	"02115"	"USA"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM538nnn/GSM538391/suppl/GSM538391_EA07068_85514_MoGene_T.8EFF.SP.OT1.D6.VSVOVA#4.CEL.gz"	"24922"	""	""	""	""	""	"6 weeks"	"B220- CD45.2- Gr-1- NK1.1- CD4- MHCII- P.I.-"	"C57BL/6J"	"CD8+ CD45.1+"	"dissection/trimming"	"male"
"GSM538392"	"6 weeks"	"B220- CD45.2- Gr-1- NK1.1- CD4- MHCI- P.I.-"	"C57BL/6J"	"CD8+ CD45.1+"	"dissection/trimming"	"male"	NA	"T.8Eff.Sp.OT1.d8.VSVOva#2"	"Public on Apr 29 2010"	"Apr 27 2010"	"May 24 2016"	"RNA"	"1"	"spleen"	"Mus musculus"	"age: 6 weeks"	"exclusion markers: B220- CD45.2- Gr-1- NK1.1- CD4- MHCI- P.I.-"	"genetic background: C57BL/6J"	"phenotype markers: CD8+ CD45.1+"	"separation method: dissection/trimming"	"Sex: male"	""	"total RNA"	"frosted microscope teasing  FACsaria"	"Biotin"	"Affy GeneChip WT cDNA Synthesis kit/cRNA Cleanup kit"	"10090"	"Affy 1.0 ST Hyb Kit"	"Affymetrix GeneChip Scanner"	"T.8Eff.Sp.OT1.d8.VSVOva#2, spleen OT1 tg effectors CD8 day 8 VSV.OVA replicate 2"	"The datasets were pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	"GPL6246"	"Liang,,Yang"	"CBDM"	"Pathology"	"Harvard Medical School"	"77 Avenue Louis Pasteur"	"Boston"	"MA"	"02115"	"USA"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM538nnn/GSM538392/suppl/GSM538392_EA07068_80029_MoGene_AG#5.CEL.gz"	"24922"	""	""	""	""	""	"6 weeks"	"B220- CD45.2- Gr-1- NK1.1- CD4- MHCI- P.I.-"	"C57BL/6J"	"CD8+ CD45.1+"	"dissection/trimming"	"male"
"GSM538393"	"6 weeks"	"B220- CD45.2- Gr-1- NK1.1- CD4- MHCI- P.I.-"	"C57BL/6J"	"CD8+ CD45.1+"	"dissection/trimming"	"male"	NA	"T.8Eff.Sp.OT1.d8.VSVOva#3"	"Public on Apr 29 2010"	"Apr 27 2010"	"May 24 2016"	"RNA"	"1"	"spleen"	"Mus musculus"	"age: 6 weeks"	"exclusion markers: B220- CD45.2- Gr-1- NK1.1- CD4- MHCI- P.I.-"	"genetic background: C57BL/6J"	"phenotype markers: CD8+ CD45.1+"	"separation method: dissection/trimming"	"Sex: male"	""	"total RNA"	"frosted microscope teasing  FACsaria"	"Biotin"	"Affy GeneChip WT cDNA Synthesis kit/cRNA Cleanup kit"	"10090"	"Affy 1.0 ST Hyb Kit"	"Affymetrix GeneChip Scanner"	"T.8Eff.Sp.OT1.d8.VSVOva#3, spleen OT1 tg effectors CD8 day 8 VSV.OVA replicate 3"	"The datasets were pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	"GPL6246"	"Liang,,Yang"	"CBDM"	"Pathology"	"Harvard Medical School"	"77 Avenue Louis Pasteur"	"Boston"	"MA"	"02115"	"USA"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM538nnn/GSM538393/suppl/GSM538393_EA07068_80030_MoGene_AG#6.CEL.gz"	"24922"	""	""	""	""	""	"6 weeks"	"B220- CD45.2- Gr-1- NK1.1- CD4- MHCI- P.I.-"	"C57BL/6J"	"CD8+ CD45.1+"	"dissection/trimming"	"male"
"GSM538394"	"6 weeks"	"B220- CD45.2- Gr-1- NK1.1- CD4- MHCII- P.I.-"	"C57BL/6J"	"CD8+ CD45.1+"	"dissection/trimming"	"male"	NA	"T.8Eff.Sp.OT1.d8.VSVOva#4"	"Public on Apr 29 2010"	"Apr 27 2010"	"May 24 2016"	"RNA"	"1"	"spleen"	"Mus musculus"	"age: 6 weeks"	"exclusion markers: B220- CD45.2- Gr-1- NK1.1- CD4- MHCII- P.I.-"	"genetic background: C57BL/6J"	"phenotype markers: CD8+ CD45.1+"	"separation method: dissection/trimming"	"Sex: male"	""	"total RNA"	"frosted microscope teasing  FACsaria"	"Biotin"	"Affy GeneChip WT cDNA Synthesis kit/cRNA Cleanup kit"	"10090"	"Affy 1.0 ST Hyb Kit"	"Affymetrix GeneChip Scanner"	"T.8Eff.Sp.OT1.d8.VSVOva#4, spleen OT1 tg effectors CD8 day 8 VSV.OVA replicate 4"	"The datasets were pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	"GPL6246"	"Liang,,Yang"	"CBDM"	"Pathology"	"Harvard Medical School"	"77 Avenue Louis Pasteur"	"Boston"	"MA"	"02115"	"USA"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM538nnn/GSM538394/suppl/GSM538394_EA07068_85550_MoGene_T.8EFF.SP.OT1.D8.VSVOVA#4.CEL.gz"	"24922"	""	""	""	""	""	"6 weeks"	"B220- CD45.2- Gr-1- NK1.1- CD4- MHCII- P.I.-"	"C57BL/6J"	"CD8+ CD45.1+"	"dissection/trimming"	"male"
"GSM538395"	"6 weeks"	"PI CD4 CD11b CD11c CD19 CD25 CD49b Gr-1 Ter119"	"C57BL/6J"	"CD8 TCRb CD44high CD122high"	"dissection/trimming"	"male"	NA	"T.8Mem.LN#1"	"Public on Apr 29 2010"	"Apr 27 2010"	"May 24 2016"	"RNA"	"1"	"Subcutaneous LNs"	"Mus musculus"	"age: 6 weeks"	"exclusion markers: PI CD4 CD11b CD11c CD19 CD25 CD49b Gr-1 Ter119"	"genetic background: C57BL/6J"	"phenotype markers: CD8 TCRb CD44high CD122high"	"separation method: dissection/trimming"	"Sex: male"	""	"total RNA"	"Glass slide teasing, ACK lysis  Two round sort on ARIA"	"Biotin"	"Affy GeneChip WT cDNA Synthesis kit/cRNA Cleanup kit"	"10090"	"Affy 1.0 ST Hyb Kit"	"Affymetrix GeneChip Scanner"	"T.8Mem.LN#1, Subcutaneous LN Memory-Phenotype CD8"	"The datasets were pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	"GPL6246"	"Liang,,Yang"	"CBDM"	"Pathology"	"Harvard Medical School"	"77 Avenue Louis Pasteur"	"Boston"	"MA"	"02115"	"USA"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM538nnn/GSM538395/suppl/GSM538395_EA07068_85520_MoGene_T.8MEM.LN#1.CEL.gz"	"24922"	""	""	""	""	""	"6 weeks"	"PI CD4 CD11b CD11c CD19 CD25 CD49b Gr-1 Ter119"	"C57BL/6J"	"CD8 TCRb CD44high CD122high"	"dissection/trimming"	"male"
"GSM538396"	"6 weeks"	"PI CD4 CD11b CD11c CD19 CD25 CD49b Gr-1 Ter119"	"C57BL/6J"	"CD8 TCRb CD44high CD122high"	"dissection/trimming"	"male"	NA	"T.8Mem.LN#2"	"Public on Apr 29 2010"	"Apr 27 2010"	"May 24 2016"	"RNA"	"1"	"Subcutaneous LNs"	"Mus musculus"	"age: 6 weeks"	"exclusion markers: PI CD4 CD11b CD11c CD19 CD25 CD49b Gr-1 Ter119"	"genetic background: C57BL/6J"	"phenotype markers: CD8 TCRb CD44high CD122high"	"separation method: dissection/trimming"	"Sex: male"	""	"total RNA"	"Glass slide teasing, ACK lysis  Two round sort on ARIA"	"Biotin"	"Affy GeneChip WT cDNA Synthesis kit/cRNA Cleanup kit"	"10090"	"Affy 1.0 ST Hyb Kit"	"Affymetrix GeneChip Scanner"	"T.8Mem.LN#2, Subcutaneous LN Memory-Phenotype CD8"	"The datasets were pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	"GPL6246"	"Liang,,Yang"	"CBDM"	"Pathology"	"Harvard Medical School"	"77 Avenue Louis Pasteur"	"Boston"	"MA"	"02115"	"USA"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM538nnn/GSM538396/suppl/GSM538396_EA07068_85521_MoGene_T.8MEM.LN#2.CEL.gz"	"24922"	""	""	""	""	""	"6 weeks"	"PI CD4 CD11b CD11c CD19 CD25 CD49b Gr-1 Ter119"	"C57BL/6J"	"CD8 TCRb CD44high CD122high"	"dissection/trimming"	"male"
