GeneSymbol	VPK1	VPK2	VPK3	VPK4	WT1	WT2	WT3	WT4
Tspan12	5.853686361	5.670030738	5.913875859	5.841415307	5.464865535	5.666061453	5.957953677	5.54895886
Atp6v0b	11.81366545	11.9220801	11.92706759	11.71713476	11.61900555	11.79302751	11.88158007	11.732844
Arih2	10.36963351	10.28533947	10.45974626	10.45003448	10.30077314	10.25689966	10.31832991	10.38748189
Vta1	9.030230105	9.106053646	9.266788471	9.239593074	9.23293461	9.254934031	9.196933917	9.313512616
8430429K09Rik	7.037173484	7.108551434	6.973836835	7.154563548	6.686499623	7.051158758	6.943190037	7.093537542
Gm7059	5.891819893	5.810013484	5.740755467	5.796472916	5.937334806	5.882721538	5.957953677	5.922437868
NA	5.962397908	5.670030738	5.95102439	5.841415307	5.937334806	6.206787897	5.88773629	5.886527829
3300002I08Rik	5.813234104	5.47379457	5.833097001	5.695118555	6.057929571	5.805042579	5.669666496	5.808469347
Rpl10	13.87956603	14.17602127	14.05841665	13.8812265	14.13624709	13.96107963	14.22461063	14.07416492
Med17	10.32224584	10.42827464	10.33459609	10.36516901	10.29970498	10.35846246	10.19424988	10.30494044
Sclt1	7.843843558	7.713798995	7.635418063	7.809998856	8.055882437	7.79211402	7.6483195	7.932886631
Capza1	13.29600231	13.4073771	13.45950922	13.54339452	13.41096985	13.32802721	13.26989325	13.39035385
Wdr62	10.03969264	9.812578267	9.573205779	9.622848204	9.733662608	9.723004338	9.570422416	9.60663034
C920006O11Rik	6.290865735	6.022700756	5.874681947	6.237273154	6.30027245	6.156512394	6.213808272	6.305521273
Slc35a1	7.545183691	7.590085504	7.587232243	7.42641516	7.839076056	7.544429616	7.565668782	7.608087891
Gdpd5	6.701054617	6.754498058	6.743456478	6.792773588	6.475593813	6.743500176	6.613018304	6.706203587
Hpdl	6.086509873	6.262473219	5.788663838	5.569492639	5.903897585	6.424423106	5.957953677	6.187218916
Timm10b	5.770019466	5.720626023	5.688470549	6.030625206	5.656053206	5.666061453	5.549636435	5.848649302
Ppm1j	5.672602719	5.924230804	5.833097001	5.841415307	5.792505681	5.471258464	5.766568667	5.719279814
Smagp	6.114789183	6.082072066	6.113856773	6.210555673	6.341964816	6.016251161	6.490056775	6.108042493
Cebpz	9.988347717	10.15433587	10.08717661	10.06699834	10.17476084	10.34668929	9.917354048	10.24094336
Arfgap3	9.506147044	9.547727076	9.649141974	9.461792665	9.609713115	9.658597191	9.581589742	9.628258886
Amz2	9.433200601	9.449394213	9.503563025	9.513955782	9.607986059	9.473867563	9.63079562	9.493315732
NA	6.267679846	5.991272404	5.986396476	5.695118555	5.937334806	5.882721538	5.720228359	5.956638439
Mnt	10.49716462	10.45483075	10.29276817	10.49714536	10.1618841	10.3994451	10.48398181	10.30717429
Mterf1b	6.819191171	6.709540118	6.790176787	6.744998763	6.527999995	6.636332935	6.782511224	6.675281467
Cracr2b	6.290865735	6.189568811	6.323516829	6.588477139	6.30027245	5.882721538	6.490056775	6.050861634
Cul5	9.566123063	9.424757165	9.49091473	9.537244965	9.620032088	9.7246609	9.32441601	9.738416139
Tcf7l2	9.371616878	9.029007588	9.383223702	9.287872447	9.408061412	9.231784095	9.457744262	9.404139005
NA	7.348416845	6.853148328	7.122029457	7.233518134	7.386255373	7.472657039	6.930586328	7.325894008
Pgap3	6.939412633	6.918940848	7.178989093	6.712024967	7.007963554	6.96915553	7.182084043	7.104566047
Gm9294	6.313504811	6.351692465	6.142886147	6.511169596	6.401388114	6.570191839	6.350902796	6.487984985
Slc36a3os	5.891819893	6.285563174	6.323516829	6.094919696	6.162902938	5.882721538	5.549636435	6.236354663
Tfip11	10.32672034	10.48982359	10.53649806	10.43548303	10.3907962	10.39321546	10.37711261	10.33699699
Morn2	6.243911955	6.262473219	6.250353486	6.288519592	6.36216677	6.254432745	6.508501519	6.349018945
Tmem234	11.02746997	11.08499517	11.12714661	11.15059825	10.97422328	10.90243366	11.17302639	11.00131361
Cwf19l1	8.515119986	8.602725586	8.651517885	8.266398627	8.606517514	8.724490079	8.53708065	8.611769674
Cd1d1	8.16205888	7.865111414	8.327746928	8.402993764	8.150396976	7.804995862	8.242774076	8.029786277
Gm6377	6.357266526	6.453021078	6.020206314	6.210555673	6.457532903	6.230916838	6.37198266	6.524513628
Hsf4	5.853686361	5.720626023	5.788663838	5.569492639	5.937334806	5.716292434	5.88773629	5.886527829
Ube4a	11.05535937	10.85518324	10.96396097	11.26702033	11.04919547	10.91262902	10.82775626	10.96075853
Erc1	8.577013774	8.569199868	8.264089918	8.540246948	8.70078506	8.760644003	8.343438275	8.604468792
Pcif1	10.90271291	10.89076997	10.92069445	10.87682586	10.71303307	10.79551975	10.96532328	10.79881792
Platr25	7.818051795	7.914069137	7.440515073	7.61133447	7.758516719	7.536642016	7.494058773	7.538991955
Cenpm	8.599544782	8.459517976	8.511536459	8.050852468	8.396806952	8.577317727	8.669338561	8.529315934
Rilp	6.026878477	5.958505048	6.113856773	6.210555673	6.187274651	6.182002646	6.350902796	6.050861634
Zfp553	8.34293319	8.443131595	8.429326794	8.306795946	8.300766706	8.624521352	8.521594216	8.454028083
Alg14	7.730715668	7.699815488	7.587232243	7.586425063	7.808648447	7.705292713	7.844839063	7.637697969
Ido1	5.891819893	5.85028171	5.913875859	5.841415307	5.750566437	5.716292434	5.88773629	5.668797678
Ccl24	5.770019466	5.766996757	5.986396476	6.094919696	6.057929571	5.985037623	6.238080721	5.848649302
Tpx2	12.15905324	12.13872696	11.98633556	11.81675144	12.14879336	12.26137554	12.02454553	12.07824487
Rnf214	9.403800318	9.258054529	9.399111772	9.594876714	9.298728313	9.375979169	9.32441601	9.311283485
Lrrcc1	8.993975101	8.823886718	8.722099473	9.007220809	9.239651569	8.971436617	8.883854486	8.888801054
Cped1	7.629961177	7.5976839	8.000299341	7.802868607	8.045550662	7.528809002	8.011181846	7.967864253
NA	7.083320451	7.193623354	7.346003409	7.490933439	7.052346985	7.095711701	7.192409309	7.316612234
Gm15559	5.723433949	5.991272404	5.788663838	5.695118555	5.792505681	5.546825026	5.613549707	5.765547541
Ccdc124	10.06937583	10.26123278	10.171384	9.767657838	10.00946246	10.38067479	10.22539775	10.16660586
Ercc6l	9.78374582	9.832985377	9.428159445	9.524588614	9.964317642	9.881365169	9.485762863	9.75325157
Polr2g	9.38457701	9.599988212	9.660476348	9.520344924	9.574771278	9.56919973	9.727777823	9.658352591
Desi1	10.44873031	10.51624913	10.43579044	10.71945129	10.2285184	10.52535588	10.43256457	10.52624526
Smarcad1	9.533543516	9.59631767	9.234241828	9.409959085	9.633676453	9.679249754	9.306563066	9.608445205
Alkbh7	7.348416845	7.551437858	7.595383418	7.378333201	7.610335282	7.567525456	7.557898012	7.554655773
BC055324	8.764667272	8.660439393	8.616820285	8.326567924	8.798345548	8.893776359	8.589988475	8.57488378
Nfkbil1	8.454530459	8.864276906	8.573227169	8.657624285	8.463815563	8.524662446	8.707411567	8.421088685
Nhej1	7.32045297	7.527705066	7.485360949	7.586425063	7.377813838	7.361643173	7.518355906	7.229963814
Arhgap10	8.921557355	8.944679245	8.799678033	8.62620165	8.980828547	9.174648723	8.806349846	8.783073096
Atg13	10.33673745	10.31798	10.35332027	10.47104108	10.35010364	10.23732273	10.3706984	10.2078459
Bid	9.930698369	9.935253904	9.932270723	9.953676653	9.775791548	10.04933334	9.704138762	9.836094165
Pcgf3	10.02324007	9.832985377	9.710403236	9.7924887	10.02764764	10.05723846	9.687012524	10.01355574
Lpar5	7.622470209	7.366731305	7.15650913	7.48190548	7.369317959	7.21073705	7.182084043	7.415278472
Qser1	9.705086783	9.447357201	9.315460304	9.545620993	9.733662608	9.719685476	9.283929677	9.761427815
Lrrc42	8.16205888	8.340608471	8.042013309	7.578018757	8.265764694	8.404769727	7.971431214	8.176007917
Ppcdc	8.450397388	8.572964312	8.589234583	8.565341457	8.501798352	8.309892471	8.578816057	8.404326484
Plekha2	11.08536126	11.05260575	11.10867712	11.3337001	11.13310321	10.93065761	11.12240725	11.03807313
Cxcl10	6.805058046	6.944291662	6.805346535	6.531018986	6.493350562	6.932275603	6.562009243	6.559843297
A830035O19Rik	6.114789183	6.110229208	6.083804601	6.154639184	5.903897585	5.716292434	6.08144347	6.187218916
Phf3	11.43050831	11.21611347	11.29324337	11.77292893	11.37984921	11.32725868	11.26116211	11.32922007
Erp29	11.19215689	11.36079771	11.35083534	11.12711699	11.2554289	11.36698672	11.50798129	11.26979208
Ccni	12.82079109	12.76293489	12.95697303	13.26506883	12.87071216	12.67270908	13.00536952	12.80034003
Fosb	9.146537161	8.392800627	9.07079357	8.466632535	8.967382533	9.081840384	9.32441601	8.529315934
Cacfd1	8.882396727	8.903554837	8.911836067	9.013287624	8.822473972	8.744324143	9.01906591	8.737150215
Rpusd1	8.515119986	8.610069396	8.384058485	8.235320134	8.392764507	8.624521352	8.67982362	8.502041925
NA	6.313504811	6.238804268	6.391580339	6.405917652	6.057929571	6.046273757	6.37198266	6.349018945
Ano7	6.086509873	6.110229208	6.052627835	5.636395762	5.750566437	6.016251161	5.549636435	5.989335813
Arntl2	5.853686361	6.022700756	5.95102439	5.841415307	5.903897585	5.471258464	6.022109018	5.54895886
Zfp27	7.272476402	7.402279635	7.394103492	7.233518134	7.435804056	7.505031726	7.409716522	7.35335174
Tsc1	9.872175022	9.712753475	9.774384734	9.871182963	9.774253029	9.737845134	9.607314147	9.785681268
Camkk2	11.44291981	11.37101866	11.31249814	11.26322393	11.27945472	11.32016499	11.22014682	11.29588289
Rilpl2	10.13336797	10.40016907	10.34749506	10.37341434	10.3907962	10.23963975	10.57698439	10.4372775
Wiz	10.3587514	10.25659493	10.13936914	9.712959519	10.16892205	10.57205803	10.05979251	10.29259198
Zfp397	9.213494113	9.166820993	9.14005156	9.472817368	9.408061412	9.042430671	8.892878268	9.123229342
Mrpl58	9.032981236	9.14685045	9.18530299	8.960879676	9.171021302	9.125230483	9.179864023	9.192740024
Snora31	6.057239212	5.85028171	5.788663838	5.636395762	5.999977225	5.84502656	6.08144347	5.956638439
Ppig	11.23858093	11.45281347	11.44653436	11.36473786	11.49624783	11.69224308	11.21000739	11.50919544
NA	6.620554375	6.783534352	6.759238042	6.72862923	6.961936338	6.786551501	7.039635029	6.542322328
Gpr85	6.168700313	6.597201918	6.142886147	6.263243946	6.381968065	5.95249566	6.261735646	6.020697472
Bbs4	7.479988224	7.040781507	7.19008297	7.463664346	7.360766975	7.149283361	7.139930242	7.048433204
Rida	7.65218885	7.926042274	7.79878729	7.852020844	7.706478897	7.772561588	7.719322369	7.652263885
NA	6.290865735	6.052928657	6.198213265	6.263243946	6.381968065	6.40469219	6.284811999	6.187218916
Gm27219	5.927970098	5.85028171	5.564305005	5.385619776	5.868794088	5.985037623	5.766568667	5.808469347
Snord49b	5.853686361	5.720626023	5.788663838	5.489832899	5.705364699	5.762331501	5.990700364	5.922437868
Clmn	7.428915055	7.130357279	7.201081903	7.721885845	7.427673461	7.039769253	7.291361212	7.209896721
Pgd	14.60710495	14.63424893	14.84815901	14.84957016	14.53474567	14.56827996	14.80107433	14.65919476
Zadh2	9.581202632	9.52666419	9.563173565	9.596892837	9.680436725	9.627051015	9.614580171	9.621085482
Eed	9.571796467	9.59631767	9.693952864	9.746027561	9.513347132	9.684366859	9.538301902	9.545416177
B130034C11Rik	5.61618492	5.549920506	5.95102439	5.636395762	5.705364699	5.762331501	5.88773629	5.956638439
Gm19221	7.614937567	7.183293656	7.384622751	6.838688812	7.166905881	7.33464393	6.992350855	7.013507387
Fbxw7	8.569423214	8.546400899	8.651517885	8.819037954	8.657794333	8.50925161	8.505936612	8.544668541
Ddx5	14.14512648	14.14109158	14.31461259	14.42190773	14.19863109	14.14800015	14.16759249	14.19683598
Rnf40	11.03363841	11.07054291	11.0243315	11.03586197	10.95604128	11.02832201	11.01824174	10.90435565
Cdon	6.653444583	6.630457198	6.346726284	6.777063875	6.715687773	6.38457212	6.392628824	6.410894551
Wdr35	6.21952288	6.110229208	5.986396476	5.996441412	6.234131489	6.075220465	6.261735646	6.212116767
NA	5.927970098	6.110229208	6.052627835	5.883473417	6.32134107	5.95249566	6.109583297	6.050861634
Uqcr10	9.590547613	10.06960267	9.828961672	9.592857759	9.892411329	9.837651388	9.920286857	9.942013695
Gm17046	5.891819893	5.374237683	5.485581395	5.695118555	5.656053206	5.805042579	5.809557358	5.848649302
Elof1	9.878288159	9.868395915	9.843945544	9.518218366	9.794126524	9.95797795	9.901115866	9.877297495
Acox1	11.108272	10.87497798	11.15541483	11.36768736	11.34456907	11.00059878	11.42584942	11.23679326
Ptrhd1	7.10577512	7.41101937	7.365454559	7.348620781	7.299299286	7.27891757	6.943190037	7.229963814
Tmem202	5.55192645	5.991272404	5.833097001	5.960675339	5.750566437	5.666061453	5.88773629	5.54895886
Cstdc4	11.52157883	11.95356082	11.95643236	11.58854468	11.82260393	12.01976326	11.56431059	12.18406046
Bcas3	9.201328521	8.947571873	9.19053389	9.511819736	9.156891618	8.677106126	9.299810486	9.110453604
Eid1	9.68079965	9.678455248	10.00367737	10.1461507	9.752539124	9.639401388	9.937759279	9.726770705
Zfp442	6.026878477	5.766996757	5.986396476	5.923110108	5.969306914	6.075220465	6.052318095	6.079943979
a	5.853686361	5.670030738	5.874681947	5.883473417	5.656053206	5.716292434	5.88773629	5.473006687
Socs2	9.414369695	9.618201579	9.628127236	8.665372549	9.544387526	9.863437524	9.172485612	9.637175578
NA	6.114789183	6.189568811	5.913875859	6.237273154	6.256696913	6.130262026	6.392628824	6.161612152
Brpf1	11.60493957	11.55967578	11.56766454	11.53969217	11.49111337	11.55953254	11.44885518	11.52941507
Lnx2	9.04937778	8.90950278	8.689102387	8.744277807	8.926267962	9.068824089	8.783871464	9.060838099
Gm3055	6.290865735	6.453021078	6.170979874	6.588477139	6.54491493	6.462789101	6.350902796	6.659500174
Lamp2	13.12348082	13.08437279	13.23514525	13.55650608	13.24220234	13.00657918	13.20502007	13.12909216
NA	7.420208869	7.535662672	7.674304123	7.744451499	7.666104709	7.719014073	7.766912972	7.645000476
NA	6.637119809	6.739704824	6.5723724	6.360610174	6.420444797	6.481456655	6.54446551	6.450152405
Gm10505	5.55192645	5.720626023	5.788663838	5.569492639	5.868794088	5.3724382	5.809557358	5.989335813
Yeats2	9.844339814	9.80306105	9.610701803	9.377466428	9.91352488	9.794145799	9.648600758	9.771178337
Sec23a	9.718783116	9.643318581	9.758654277	9.764075311	9.807725971	9.805146187	9.76415707	9.787283714
Siah1b	7.160232987	7.320902927	7.15650913	6.808276895	7.299299286	7.456170458	7.096334238	7.137087542
NA	5.770019466	6.110229208	5.564305005	5.695118555	5.601333244	5.716292434	5.669666496	5.765547541
Tex261	11.22127152	11.27574005	11.17592966	11.2720667	11.09914219	11.19688823	11.26462403	11.09603945
Bpnt2	10.40814222	10.42621144	10.40807549	10.57784045	10.4999067	10.25689966	10.19908593	10.46954348
Ern1	10.13592043	9.975339224	10.12445435	10.42984695	10.18057605	9.926670057	10.13365139	10.00807134
Chic2	9.905480324	10.05498265	10.20270255	10.32443499	9.98839412	9.939560267	10.08221982	10.09728756
Emc7	9.881335015	9.889531031	9.966136603	9.75146571	9.91352488	9.916563893	9.9492908	10.02310344
Pank1	7.7237609	7.720737356	7.394103492	7.721885845	7.85701483	7.804995862	7.719322369	7.630355918
Setd4	6.497054536	6.630457198	6.250353486	6.183033169	6.625778023	6.462789101	6.452173784	6.577087583
Rph3al	6.378444083	6.238804268	6.515460015	6.449298737	6.085419927	6.299776198	6.284811999	6.430709958
Serpinb6b	6.168700313	6.189568811	5.986396476	6.237273154	5.868794088	5.882721538	6.350902796	5.848649302
Srsf1	12.21318636	12.30308672	11.987459	11.95925224	12.3199139	12.46332203	11.88832732	12.27866586
Coro2a	13.32338787	13.28827057	13.2406518	12.62634945	13.23733281	13.53975064	13.08599993	13.28882801
Clec5a	12.26856043	12.26436825	12.59297006	12.44696342	12.23563426	12.46406474	12.11584956	12.33526953
2610008E11Rik	7.31099755	6.956772986	7.394103492	7.643849302	7.290277805	7.016674142	7.139930242	7.35335174
Zkscan6	8.632684567	8.938876352	9.076459258	9.170774526	8.755111845	8.717816816	9.078213426	8.776602659
Zfp951	6.819191171	6.453021078	6.878424164	6.470328082	6.625778023	7.062445741	6.693179078	6.808359197
Rpe	10.6261645	10.74365616	10.76164435	10.79678707	10.68713473	10.63939067	10.50365501	10.76266281
Brca2	9.179166644	9.203531307	8.973915398	9.154412507	9.369817675	9.224765552	8.916666416	9.429014526
Gm6733	6.459001502	6.50938013	6.170979874	6.263243946	6.162902938	6.254432745	6.307344763	6.259976116
Arl14ep	9.457930219	9.497434984	9.327374419	9.56016253	9.64213886	9.489552427	9.487743423	9.560497247
Mrpl43	8.329469576	8.569199868	8.685388338	8.439708858	8.609994177	8.497582426	8.686770945	8.647721409
Gm13477	5.853686361	5.85028171	5.740755467	5.695118555	5.656053206	5.762331501	5.669666496	5.612769975
Sirpa	14.09530682	13.9786815	14.18547986	14.38556176	14.06548057	13.97816424	14.17059365	14.06471349
Ccdc25	9.277460929	9.174238719	9.174783525	9.154412507	9.347201487	9.302364891	9.218586201	9.221527652
Pawr	6.168700313	6.214517339	5.833097001	6.313145908	6.112033356	6.016251161	6.022109018	5.956638439
Cramp1	10.2928178	10.11002329	10.05321059	10.35211597	10.1405615	10.15501299	9.959305633	10.18251387
Cenpa	11.27026886	11.27745699	11.08577722	10.9713916	11.10159468	11.03899787	11.09997273	11.03672825
Adgrg1	7.357607414	7.582444101	7.19008297	7.20027201	7.24420851	7.259800365	7.857407958	7.507105266
Tssk4	6.21952288	5.85028171	5.913875859	5.796472916	5.705364699	5.762331501	6.052318095	5.765547541
Pard6b	6.290865735	6.413688144	6.346726284	6.210555673	6.420444797	6.587100946	6.284811999	6.410894551
NA	5.475438096	5.958505048	5.95102439	5.796472916	5.999977225	5.84502656	5.923701193	6.020697472
Lin9	8.810364506	8.60640224	8.768450444	8.714732415	8.843256422	8.920135247	8.693684491	8.795926466
Grn	14.33241666	14.30708111	14.34019283	14.42332569	14.2316758	14.17077407	14.46859693	14.16964535
Psenen	10.51295424	10.70759414	10.81747678	10.50574275	10.3103511	10.60925573	10.7200599	10.44541198
Spag5	10.86784385	10.76094527	10.68243604	10.57273548	10.68713473	10.67319874	10.60183852	10.6091335
Mysm1	9.625514353	9.449394213	9.569201297	9.787203775	9.604525706	9.548762856	9.228105389	9.595692744
NA	5.962397908	5.810013484	6.083804601	5.883473417	5.937334806	5.91845869	5.720228359	5.668797678
Fbxw25	5.813234104	5.85028171	5.95102439	5.883473417	5.903897585	5.762331501	5.549636435	5.765547541
Abhd11os	5.723433949	5.810013484	5.485581395	5.748011487	5.868794088	5.91845869	5.720228359	5.765547541
Ifih1	9.120921565	9.16929784	9.293762217	9.494616007	9.270587713	9.152621346	9.216196489	9.047490236
NA	5.770019466	5.613876603	6.020206314	6.094919696	5.792505681	5.666061453	5.720228359	5.886527829
Ube3b	11.36571014	11.34723777	11.42899892	11.47770579	11.34870403	11.25240944	11.39459284	11.35318669
Klc1	10.48420692	10.55169244	10.44127002	10.38278014	10.46983748	10.65248779	10.54790936	10.49327748
NA	6.114789183	6.214517339	6.275368796	6.094919696	6.13784051	5.95249566	6.16323099	5.989335813
Heg1	8.519068559	8.59163813	8.54477196	8.63806674	8.556928075	8.599299251	8.339015453	8.421088685
Xaf1	7.282213869	7.029122271	7.285857591	7.348620781	7.483571316	7.11741223	7.641010911	7.179197648
Sh3d21	6.057239212	6.238804268	6.170979874	5.695118555	5.868794088	5.805042579	6.136821603	5.886527829
Pkig	9.120921565	8.995870987	8.995021099	9.098481066	8.95380876	9.179498021	9.363790657	9.089772184
Surf2	8.450397388	8.336170648	8.507326655	8.17649164	8.376477943	8.577317727	8.48611795	8.441765586
Acsbg3	6.290865735	6.393442438	6.455356141	6.288519592	6.278733668	6.206787897	6.213808272	6.305521273
