GeneSymbol	MC38_KO1	MC38_KO2	MC38_KO3	MC38_WT1	MC38_WT2	MC38_WT3
Trmt11	8.784018558	8.830797773	8.727322853	8.708952681	8.662173466	8.765648386
Nle1	7.937120869	7.838025512	7.986140057	7.983278792	8.082374149	7.934259603
Ctps2	11.00885958	10.9398415	11.05450542	10.94473034	11.01374843	10.8990845
Bad	10.39941978	10.40238319	10.35626675	10.32206515	10.31910174	10.36521818
Stim1	9.969124417	9.906934518	9.984446844	9.993042262	10.05523216	9.977719835
Dennd6a	9.819306211	9.701743016	9.647668606	9.689106581	9.806669776	9.860744186
Commd1	9.716884666	9.769867182	9.759007865	9.836949713	9.783967197	9.794826514
Xxylt1	9.585319088	9.534417598	9.589007295	9.494188929	9.54509042	9.490500723
Klhl36	9.551232769	9.492180013	9.594112736	9.600123175	9.65917593	9.557243208
Dcun1d2	9.152348572	9.020252974	9.069914545	9.077077584	9.209173183	9.159511611
Dph2	8.786475335	8.766945415	8.54901414	8.539110832	8.558640752	8.776572027
Mxd4	8.625995058	8.748101941	8.701327982	8.8275084	8.705401517	8.752175476
Ammecr1	8.505181851	8.435771285	8.492359661	8.377858233	8.447268799	8.390680423
9530082P21Rik	8.376752538	8.413529052	8.417692115	8.356344315	8.3195678	8.315404737
Zscan22	8.362964484	8.278870821	8.426566252	8.425494345	8.509588008	8.361892577
Camta1	8.289970992	8.417809342	8.167811676	8.216531293	8.088692942	8.338690609
Fxn	7.897263146	7.996076202	7.901952216	8.044513499	7.945700443	8.039824429
Rras2	7.72807068	7.889954662	7.944984264	7.901233761	7.739349778	7.684320176
Traf4	7.702200188	7.725283196	7.597971596	7.72647983	7.703396823	7.830708423
Zfp965	7.454426768	7.610727011	7.462144086	7.648811315	7.492511072	7.641093997
Lrig3	7.32330759	7.494316857	7.547152761	7.498992465	7.327983198	7.275147294
Tbx15	7.256430641	7.16776974	7.413900408	7.220814167	7.309475068	7.0633444
Pld4	14.48760125	14.38991892	14.42645437	14.34540718	14.44308951	14.40655407
Chd9	11.91563381	11.94991945	11.91765267	11.90009534	11.8658097	11.89807648
Bcl10	11.30933605	11.25379221	11.27189752	11.20353205	11.25907589	11.24097058
Ugt1a7c	10.72671755	10.6080867	10.69562701	10.57599102	10.69462187	10.60708156
Eif2s2	10.68690545	10.68299853	10.67477916	10.7234762	10.72738312	10.73560249
Zfpl1	9.727522001	9.654676231	9.635784308	9.559234888	9.632080658	9.65097258
Dmap1	9.625033042	9.619781463	9.625003477	9.56354391	9.568795489	9.563573475
Tab3	8.880568924	8.806382554	8.765550121	8.8246839	8.89887027	8.939702703
Gon7	8.589139982	8.579497471	8.601951413	8.660545737	8.670188247	8.647734306
